max_depth,recall,precision,f1_val,f1_train,eta,max_bin,reg_alpha,colsample_bytree,subsample,gamma,loss
4.0,0.8831168831168831,0.8607594936708861,0.8717948717948718,0.7949125596184421,0.02617502527584911,96.0,67.12673891574646,1.0,0.030212206069488847,11.436045057914548,0.137201121513485
4.0,0.8421052631578947,0.810126582278481,0.8258064516129032,0.8090614886731392,0.04261423325935391,96.0,66.4142097457911,1.0,0.028546151184256137,11.409237926504918,0.19139485299962947
4.0,0.8181818181818182,0.7974683544303798,0.8076923076923078,0.8089171974522293,0.032610024734962134,100.0,68.93939301705402,1.0,0.02269245677287801,15.681084981868695,0.2135741002980589
4.0,0.8148148148148148,0.8354430379746836,0.825,0.8081123244929798,0.022707788271732813,98.0,63.703776915358034,1.0,0.031024331665264755,14.270057620996361,0.19237189264745613
6.0,0.6956521739130435,0.810126582278481,0.7485380116959065,0.7690100430416068,0.028885634136475196,92.0,81.01727920560329,1.0,0.06783540268551788,12.827696908455238,0.2896332925830426
4.0,0.7555555555555555,0.8607594936708861,0.8047337278106509,0.7891566265060241,0.02643908996112627,64.0,83.83110777197463,1.0,0.03968923221839402,7.724513205939055,0.21724382918702145
6.0,0.7901234567901234,0.810126582278481,0.8,0.7999999999999999,0.03697877840127463,70.0,70.97789244297455,1.0,0.056875514399773335,14.892333202989308,0.2231435513142097
4.0,0.8026315789473685,0.7721518987341772,0.7870967741935484,0.7845117845117845,0.040115271695834974,86.0,76.97721925359309,1.0,0.01225655322709645,13.730195841724028,0.23940407218599005
6.0,0.8214285714285714,0.8734177215189873,0.8466257668711655,0.7961783439490445,0.01834109933299279,72.0,60.4861553112804,1.0,0.04538457344015667,11.946866529770304,0.16649651564955778
4.0,0.32211538461538464,0.8481012658227848,0.46689895470383275,0.4561702127659575,0.04776219286553267,90.0,86.06686044642413,1.0,0.10201129351765584,10.372395203663075,0.7616424158087097
6.0,0.8783783783783784,0.8227848101265823,0.8496732026143792,0.8125,0.03158258187491397,94.0,65.17770861855712,1.0,0.02519953522461373,19.4963964894406,0.16290347093685292
4.0,0.8769230769230769,0.7215189873417721,0.7916666666666667,0.8107202680067002,0.14492761305178312,88.0,55.58048906080808,1.0,0.020216332069960936,17.283361124012288,0.23361485118150507
6.0,0.7303370786516854,0.8227848101265823,0.7738095238095237,0.7823439878234398,0.05829989293526654,82.0,73.02582542909498,1.0,0.03454631837159897,10.984280690093474,0.2564295289476766
4.0,0.828125,0.6708860759493671,0.7412587412587414,0.7491039426523297,0.07152284328209632,68.0,87.90410046918535,0.9,0.015219765150391454,9.74545592602702,0.29940553614784
6.0,0.8227848101265823,0.8227848101265823,0.8227848101265823,0.819620253164557,0.034091454484413,72.0,58.77903549810118,1.0,0.05035299474469781,8.7256830631704,0.1950605825713843
6.0,0.7763157894736842,0.7468354430379747,0.7612903225806452,0.7592891760904685,0.04458175259330144,80.0,68.47357515943357,1.0,0.0091112959829276,23.730952447523933,0.2727404924535818
4.0,0.796875,0.6455696202531646,0.7132867132867134,0.7433333333333334,0.021589360061926927,96.0,67.08739619711797,0.9,0.02962519870180514,16.209685946476945,0.33787181697563595
8.0,0.9117647058823529,0.7848101265822784,0.8435374149659863,0.8074324324324325,0.019344593464994016,66.0,74.31212310582973,1.0,0.010245807260798207,5.220495467447691,0.1701510211736995
4.0,0.88,0.8354430379746836,0.8571428571428572,0.814569536423841,0.027969510473900838,84.0,61.59751024933327,1.0,0.01852994493608324,20.713980928546803,0.15415067982725822
6.0,0.8533333333333334,0.810126582278481,0.8311688311688312,0.8303715670436187,0.023386392053934234,52.0,78.18179542301935,1.0,0.05983842896799432,3.2237554665027677,0.18492233849401193
8.0,0.4342105263157895,0.8354430379746836,0.5714285714285715,0.5527192008879023,0.08456867314395171,58.0,71.18399177112369,0.9,0.021697412097771058,8.121159141820367,0.5596157879354225
4.0,0.43137254901960786,0.8354430379746836,0.5689655172413793,0.5629791894852135,0.02606456785222206,76.0,82.98757637442367,1.0,0.07594059062537849,0.08075669747081182,0.5639354490799391
8.0,0.84,0.7974683544303798,0.8181818181818181,0.8233387358184766,0.030201264784700258,92.0,95.37487629293621,1.0,0.03930370719923998,7.201893985872197,0.20067069546215124
6.0,0.8831168831168831,0.8607594936708861,0.8717948717948718,0.7796610169491525,0.04108284656350537,100.0,80.3423005243026,1.0,0.011376400044535717,13.14357021610872,0.137201121513485
4.0,0.8169014084507042,0.7341772151898734,0.7733333333333333,0.7689655172413794,0.04937759549301325,100.0,53.288653084023,0.9,0.007781176500721335,22.10571045496221,0.25704510298989114
4.0,0.8615384615384616,0.7088607594936709,0.7777777777777778,0.8197278911564626,0.040772520188686746,98.0,81.58236942838411,1.0,0.011018488513714121,18.054254497094725,0.25131442828090605
6.0,0.821917808219178,0.759493670886076,0.7894736842105263,0.788961038961039,0.05499120536889988,48.0,90.3584608936689,1.0,0.006984639645138739,14.711358137032644,0.2363887780642304
4.0,0.8378378378378378,0.7848101265822784,0.8104575163398693,0.7589424572317263,0.037934063418427026,94.0,63.98928221443764,0.8,0.00442976372286117,19.102823373589473,0.21015635578739858
6.0,0.8333333333333334,0.569620253164557,0.6766917293233082,0.7355072463768116,0.10172746342858739,88.0,57.75321578299584,0.7000000000000001,0.0034008798245966153,22.043521184815894,0.39053945789148875
4.0,0.7575757575757576,0.6329113924050633,0.6896551724137931,0.698961937716263,0.08019731290811316,100.0,49.71039882032926,0.9,0.01329463866580311,17.26494817661817,0.37156355643248296
6.0,0.7714285714285715,0.6835443037974683,0.7248322147651006,0.7330173775671407,0.04611911927676238,96.0,79.97151712804698,1.0,0.002581049056886129,13.529787004313219,0.3218150788212395
4.0,0.8529411764705882,0.7341772151898734,0.7891156462585034,0.8273615635179152,0.06382298028373408,56.0,99.32096980626648,1.0,0.015597169640881888,15.363657695027069,0.23684239567237167
6.0,0.8787878787878788,0.7341772151898734,0.8,0.8061224489795917,0.03512122719690896,78.0,75.02068451754118,1.0,0.008542788456371167,20.07506043087703,0.2231435513142097
4.0,0.8285714285714286,0.7341772151898734,0.778523489932886,0.7508896797153024,0.03169761130205273,92.0,85.1048535746956,1.0,0.006312016422615742,12.482909141097032,0.25035611483909437
6.0,0.6739130434782609,0.7848101265822784,0.7251461988304092,0.6735905044510386,0.06067579335006496,62.0,60.44983119292997,0.9,0.005185775413392258,24.387929208475704,0.3213819908976232
4.0,0.8378378378378378,0.7848101265822784,0.8104575163398693,0.7541528239202657,0.04277273750204073,98.0,70.28873266599075,1.0,0.009401084169153041,13.059768008980962,0.21015635578739858
6.0,0.8142857142857143,0.7215189873417721,0.7651006711409395,0.7892074198988195,0.029311453333556052,74.0,54.62829359834889,1.0,0.011806987828855846,18.28720652741453,0.2677478575509638
4.0,0.7941176470588235,0.6835443037974683,0.7346938775510204,0.7900826446280992,0.08847081401480389,90.0,66.60008381729251,0.9,0.02450710184392359,16.756918430581873,0.30830135965451655
14.0,0.4896551724137931,0.8987341772151899,0.6339285714285714,0.743002544529262,0.06776003202749552,86.0,51.3059583578809,1.0,0.12592597834125127,14.161931904192878,0.4558189942537792
6.0,0.8059701492537313,0.6835443037974683,0.7397260273972602,0.8192371475953566,0.02041036549669379,82.0,93.65092828198405,1.0,0.014450925534519125,11.945769543746616,0.3014753945841168
4.0,0.8076923076923077,0.7974683544303798,0.802547770700637,0.8006230529595015,0.03631710400286734,44.0,63.221548615606224,1.0,0.01794225702564849,29.99740496388981,0.21996389839683
8.0,0.6276595744680851,0.7468354430379747,0.6820809248554913,0.6778711484593837,0.05039527834228119,88.0,56.310044221410394,0.9,0.04472598168165452,11.282206047824559,0.3826069700321142
4.0,0.7209302325581395,0.7848101265822784,0.7515151515151515,0.74,0.022133036176339427,80.0,88.85725130925763,0.8,0.02742906961180262,15.968613752942442,0.28566390829554383
6.0,0.8840579710144928,0.7721518987341772,0.8243243243243245,0.8305647840531561,0.04002647355413969,70.0,72.87172850842933,1.0,0.019694885565550234,10.664751100755721,0.19319122903085834
4.0,0.8933333333333333,0.8481012658227848,0.8701298701298702,0.8092868988391376,0.024384483992151696,60.0,47.234903648656896,1.0,0.023224886387152695,22.750475132574678,0.1391128024627177
4.0,0.7837837837837838,0.7341772151898734,0.7581699346405228,0.8096000000000001,0.053271122854809144,54.0,33.72360524728791,1.0,0.012693216335440884,28.741946275119453,0.27684773028607085
4.0,0.6595744680851063,0.7848101265822784,0.7167630057803469,0.6721763085399449,0.033779349230396334,38.0,36.282360983632685,0.9,0.030715959270295145,23.216426697813294,0.33301002889274195
4.0,0.6666666666666666,0.8607594936708861,0.7513812154696132,0.7633136094674555,0.11335412489586078,42.0,41.65137466661123,1.0,0.036137608221362874,26.32939069817602,0.2858421455297738
4.0,0.44285714285714284,0.7848101265822784,0.5662100456621004,0.5939933259176863,0.026861132396678294,50.0,38.63440665153829,1.0,0.09608917530651084,25.17697175999832,0.568790164211464
4.0,0.8870967741935484,0.6962025316455697,0.7801418439716311,0.7773851590106008,0.024503662776846267,60.0,43.20704108789239,1.0,0.007870156423352604,21.32805150649015,0.24827952458575217
6.0,0.8103448275862069,0.5949367088607594,0.6861313868613138,0.6850828729281768,0.05767743921783627,52.0,27.96831734502275,0.9,0.01609621257214642,27.69236923787087,0.37668614355812113
4.0,0.90625,0.7341772151898734,0.8111888111888113,0.7728085867620752,0.01859120615851016,46.0,47.41212094978737,1.0,0.010297962663781593,22.670292746214855,0.20925443915354255
4.0,0.3626373626373626,0.8354430379746836,0.5057471264367817,0.4946653734238603,0.07375525309051938,64.0,96.42261525858765,0.7000000000000001,0.06865216259313753,29.4177269378116,0.6817184847363225
6.0,0.6739130434782609,0.7848101265822784,0.7251461988304092,0.7699115044247787,0.044622277121888945,58.0,50.19879758301169,1.0,0.052728603310433504,26.403783402758343,0.3213819908976232
4.0,0.8676470588235294,0.7468354430379747,0.8027210884353742,0.7530647985989493,0.02850572924358183,40.0,77.97935594210081,1.0,0.0054787648570701385,24.313126403674126,0.21974796231307153
6.0,0.42857142857142855,0.8354430379746836,0.5665236051502145,0.5560538116591928,0.03804817554511837,46.0,52.220917685291454,0.8,0.08626161252661169,25.675433564028797,0.5682365309793299
4.0,0.9285714285714286,0.4936708860759494,0.6446280991735538,0.6202783300198808,0.21573199492713982,68.0,31.842273381230314,0.9,0.003058872426012864,28.49155730107023,0.43908171890714925
6.0,0.7875,0.7974683544303798,0.7924528301886793,0.8025078369905956,0.03254106219761017,50.0,65.75349630428974,1.0,0.02419170551575325,20.172083291698254,0.23262229526875347
4.0,0.875,0.7974683544303798,0.8344370860927153,0.8155339805825242,0.02329910032126845,56.0,46.18194270459146,1.0,0.021027411656243084,20.7374634145189,0.1809979298634463
6.0,0.7948717948717948,0.7848101265822784,0.7898089171974522,0.8181818181818181,0.04780655578922107,32.0,68.36069509707698,1.0,0.03360686402164243,17.592731363144395,0.23596423974327127
4.0,0.8333333333333334,0.8227848101265823,0.8280254777070064,0.8024691358024691,0.019549789295891153,48.0,54.02065952146589,1.0,0.027426087742875336,23.79494769951493,0.18871135489272559
6.0,0.8181818181818182,0.6835443037974683,0.7448275862068965,0.7662337662337663,0.021035178704680843,36.0,57.62983903710295,0.9,0.0416626676686341,19.50804606551303,0.2946025152963548
4.0,0.7294117647058823,0.7848101265822784,0.7560975609756098,0.7487520798668885,0.29276646379879734,54.0,83.24581481859474,1.0,0.018282098021503403,21.36748744902472,0.27958486221916157
6.0,0.5230769230769231,0.8607594936708861,0.6507177033492824,0.5981941309255079,0.03476657507125645,62.0,75.84119042761573,1.0,0.1390603632200991,27.05286718321005,0.4296793662287589
4.0,0.8305084745762712,0.620253164556962,0.7101449275362318,0.7735191637630663,0.030722980450287492,64.0,86.96875827346727,0.9,0.010796892264365518,22.540751306323475,0.3422862064866329
6.0,0.8852459016393442,0.6835443037974683,0.7714285714285715,0.7659574468085107,0.04036369630199313,68.0,61.77403369641938,1.0,0.004445490609156628,15.392777633495,0.25951119548508456
4.0,0.8135593220338984,0.6075949367088608,0.6956521739130435,0.7535211267605634,0.10145452264218066,60.0,30.381261241567763,1.0,0.013808675691897237,24.793174444222657,0.3629054936893685
8.0,0.8840579710144928,0.7721518987341772,0.8243243243243245,0.7852348993288591,0.2342027048610265,42.0,91.91197911242885,1.0,0.009374619679671445,18.827605689463145,0.19319122903085834
4.0,0.8382352941176471,0.7215189873417721,0.7755102040816326,0.7790893760539629,0.027415621386515363,58.0,43.37548083874428,0.8,0.0067343164008176,9.412012948282483,0.25423413838424086
6.0,0.5511811023622047,0.8860759493670886,0.6796116504854369,0.6348387096774193,0.0776387225236177,70.0,79.82674618793,0.7000000000000001,0.04771917637723322,13.933201698668332,0.3862337461802767
4.0,0.7303370786516854,0.8227848101265823,0.7738095238095237,0.7539118065433856,0.042873263945816774,72.0,40.12306598937822,1.0,0.05951205558246158,16.77768608459808,0.2564295289476766
6.0,0.875,0.620253164556962,0.725925925925926,0.6428571428571428,0.02407682829191217,66.0,22.191018005774353,0.9,0.011766280465125862,18.539864582037957,0.3203072997678575
8.0,0.8888888888888888,0.810126582278481,0.847682119205298,0.8169934640522876,0.052813876452271466,94.0,69.79027820994841,1.0,0.01649279856935208,15.11636135104034,0.16524957289530717
6.0,0.8571428571428571,0.759493670886076,0.8053691275167785,0.8260162601626017,0.022542605693839264,44.0,26.354138449839482,1.0,0.0368636692590983,14.636706900577304,0.21645456316341322
4.0,0.7638888888888888,0.6962025316455697,0.7284768211920529,0.7147335423197493,0.029639952800533973,52.0,60.276330088276914,0.9,0.02272390994521042,21.72268228770823,0.31679947102250816
8.0,0.775,0.7848101265822784,0.7798742138364779,0.8063492063492063,0.03655708945796489,98.0,48.51172329132245,1.0,0.03224151833885136,17.877594929538937,0.24862263661519474
6.0,0.75,0.7974683544303798,0.7730061349693252,0.7981510015408321,0.026083472710386052,76.0,64.60140009727493,1.0,0.025658372735589553,20.495172204237853,0.25746829385528425
4.0,0.45925925925925926,0.7848101265822784,0.5794392523364486,0.5806451612903225,0.018426985370490208,96.0,71.92311079067787,0.9,0.11749415769874962,16.195537186423508,0.5456944494168147
6.0,0.8571428571428571,0.759493670886076,0.8053691275167785,0.696113074204947,0.06795083038222079,28.0,37.73734328089268,1.0,0.006082847734228453,12.612572032784344,0.21645456316341322
4.0,0.7472527472527473,0.8607594936708861,0.7999999999999999,0.7887323943661971,0.020951795801789155,84.0,52.71913606939433,1.0,0.05465477072677221,19.324785800941427,0.22314355131420985
6.0,0.8823529411764706,0.759493670886076,0.8163265306122449,0.7937062937062936,0.031160323917755306,74.0,56.34038731215821,1.0,0.008369154711759447,25.824126046005045,0.2029408439966903
4.0,0.62,0.7848101265822784,0.6927374301675978,0.691114245416079,0.04606341260229525,90.0,73.58509004016967,0.9,0.040223147517683584,13.498981350960046,0.3671042402357181
8.0,0.7647058823529411,0.8227848101265823,0.7926829268292683,0.7938931297709922,0.03909736821620551,36.0,35.356667276343785,1.0,0.07869693705676462,17.046933928699257,0.23233197736861597
4.0,0.7848101265822784,0.7848101265822784,0.7848101265822784,0.7589285714285714,0.03285146716134631,100.0,62.60731880739414,1.0,0.06455378647568312,0.546487128171373,0.24231346742193
6.0,0.7894736842105263,0.759493670886076,0.7741935483870968,0.734402852049911,0.050036941446003014,66.0,44.96686340531846,0.8,0.014291226727007876,2.3602437164551087,0.25593337413720063
4.0,0.8823529411764706,0.759493670886076,0.8163265306122449,0.81,0.05607305196007491,62.0,76.02559184920673,1.0,0.020326089557853005,9.984034886533767,0.2029408439966903
8.0,0.45517241379310347,0.8354430379746836,0.5892857142857143,0.6310483870967741,0.061287760700098816,54.0,67.46396008126993,1.0,0.18234681264389677,1.5779509767361557,0.528844129268669
6.0,0.8,0.810126582278481,0.8050314465408804,0.7865853658536586,0.028567312680133197,86.0,80.876582273915,1.0,0.02905294901228013,12.07089132211294,0.21687393830061444
4.0,0.8947368421052632,0.21518987341772153,0.3469387755102041,0.3425692695214106,0.025423290164886942,56.0,58.628510126816366,0.9,0.0037803176664062722,24.079341097471335,1.0586069540544105
4.0,0.7157894736842105,0.8607594936708861,0.7816091954022988,0.7944358578052549,0.04253103491157342,92.0,50.276677813517374,1.0,0.04467167557337191,15.956709262659723,0.2464004134784771
6.0,0.7204301075268817,0.8481012658227848,0.7790697674418606,0.7712230215827338,0.02180180360009587,48.0,15.827511518127189,1.0,0.10635281184767152,28.039078576177925,0.24965467686254147
4.0,0.6931818181818182,0.7721518987341772,0.7305389221556886,0.7018633540372672,0.09421693914201992,80.0,54.821584006185915,0.9,0.017167678674316983,23.043875238120684,0.3139727676834986
6.0,0.7325581395348837,0.7974683544303798,0.7636363636363637,0.7659574468085107,0.14480535781670215,60.0,84.14620353527822,1.0,0.07292765473338163,29.33155162085857,0.2696635669491026
8.0,0.7875,0.7974683544303798,0.7924528301886793,0.8216039279869067,0.01971594319475094,72.0,11.28498250768228,1.0,0.05097545423571343,13.188496741271402,0.23262229526875347
4.0,0.5221238938053098,0.7468354430379747,0.6145833333333333,0.5966709346991037,0.16676384076818496,96.0,47.21466755947705,0.8,0.00770281515313233,5.998230752884933,0.4868107475621169
6.0,0.4,0.8607594936708861,0.5461847389558233,0.5316973415132924,0.03458377194302735,76.0,41.82525926974613,0.7000000000000001,0.15277419616610866,19.881188620413127,0.6047980107286556
4.0,0.8939393939393939,0.7468354430379747,0.8137931034482758,0.8081494057724957,0.024857124506013156,64.0,64.99755925497816,1.0,0.022559931920027358,11.50353243281987,0.20604911795490968
8.0,0.8169014084507042,0.7341772151898734,0.7733333333333333,0.7843803056027165,0.03706824150010072,88.0,90.61322643649804,0.9,0.012711669316540317,4.397848139768552,0.25704510298989114
6.0,0.8888888888888888,0.810126582278481,0.847682119205298,0.8027681660899655,0.02270918371604833,40.0,70.22738800198726,1.0,0.015356093011167585,22.248753665232496,0.16524957289530717
4.0,0.717391304347826,0.8354430379746836,0.7719298245614035,0.76410998552822,0.06487779490753946,78.0,86.32000469363038,1.0,0.03485304717411384,8.381678144055485,0.258861633916289
6.0,0.8955223880597015,0.759493670886076,0.8219178082191781,0.8092105263157895,0.018385740509568434,50.0,77.78910575496154,1.0,0.018828650449696942,14.805722016966737,0.19611487892629037
