depth,recall,precison,f1_val,f1_train,learning_rate,l2_leaf_reg,border_count,subsample,grow_policy,loss,cum_loss,precision
7.0,0.8717948717948718,0.8607594936708861,0.8662420382165605,0.9752321981424148,0.1258668903757592,20.51575543373255,14.0,0.11218782980151365,1,0.143590919612256,0.10178269430994236,0.8607594936708861
4.0,0.4788732394366197,0.8607594936708861,0.6153846153846154,0.6745182012847966,0.011272884035873697,3.4207296356761834,32.0,0.06943849236945879,1,0.48550781578170077,0.10178269430994236,0.8607594936708861
8.0,0.7926829268292683,0.8227848101265823,0.8074534161490684,0.9402985074626865,0.014140243603408193,1.1766280079510825,50.0,0.03614189656339686,1,0.2138699145288805,0.10178269430994236,0.8227848101265823
9.0,0.8214285714285714,0.8734177215189873,0.8466257668711655,0.9487951807228916,0.30211227126063883,28.055242049945164,86.0,0.004364755334982024,0,0.16649651564955778,0.10178269430994236,0.8734177215189873
8.0,0.9210526315789473,0.8860759493670886,0.9032258064516129,0.9692307692307692,0.1793074828718839,21.533511499887368,94.0,0.00880592848102169,0,0.10178269430994236,0.10178269430994236,0.8860759493670886
8.0,0.8292682926829268,0.8607594936708861,0.8447204968944099,0.9183673469387755,0.1855817616107299,24.377300663471562,96.0,0.0028785780615188093,0,0.16874947924841108,0.10178269430994236,0.8607594936708861
7.0,0.8414634146341463,0.8734177215189873,0.857142857142857,0.9117221418234442,0.07167250709867005,21.775551302219622,94.0,0.01929939956786811,1,0.1541506798272585,0.10178269430994236,0.8734177215189873
8.0,0.8809523809523809,0.9367088607594937,0.9079754601226993,0.9431137724550898,0.09933666664346226,14.004879520877761,84.0,0.023035370708314924,2,0.09653792704264742,0.09653792704264742,0.9367088607594937
8.0,0.8026315789473685,0.7721518987341772,0.7870967741935484,0.9431137724550898,0.10574275288495194,17.96511531110048,100.0,0.006647541859112646,2,0.23940407218599005,0.09653792704264742,0.7721518987341772
9.0,0.5354330708661418,0.8607594936708861,0.6601941747572816,0.6609756097560976,0.04106577278059879,19.25882130149051,88.0,0.005344952657747271,2,0.415221283053529,0.09653792704264742,0.8607594936708861
8.0,0.8024691358024691,0.8227848101265823,0.8125000000000001,0.9333333333333333,0.08930706894974243,25.69784756623562,80.0,0.0140572973803541,2,0.20763936477824438,0.09653792704264742,0.8227848101265823
9.0,0.7804878048780488,0.810126582278481,0.7950310559006211,0.9375,0.16205761566739016,14.913104653044261,84.0,0.003738749827293339,2,0.2293741010648459,0.09653792704264742,0.810126582278481
8.0,0.4676258992805755,0.8227848101265823,0.5963302752293578,0.6116611661166117,0.05252876889224152,23.754440805104764,92.0,0.008193866984208806,2,0.5169606123335067,0.09653792704264742,0.8227848101265823
10.0,0.891566265060241,0.9367088607594937,0.9135802469135801,0.9319526627218936,0.07892696133942247,16.829228806204554,96.0,0.011287267398481295,2,0.09038406146826919,0.09038406146826919,0.9367088607594937
10.0,0.813953488372093,0.8860759493670886,0.8484848484848485,0.9210526315789475,0.21708627846495054,22.756008418567973,98.0,0.010989424851034905,2,0.1643030512912763,0.09038406146826919,0.8860759493670886
9.0,0.8243243243243243,0.7721518987341772,0.7973856209150328,0.9545454545454545,0.06997589887298496,16.23226513881899,90.0,0.009049357913764848,2,0.2264168766591787,0.09038406146826919,0.7721518987341772
9.0,0.7555555555555555,0.8607594936708861,0.8047337278106509,0.9333333333333333,0.1291030043076724,20.207391924439182,86.0,0.015535175056912235,2,0.21724382918702145,0.09038406146826919,0.8607594936708861
10.0,0.8571428571428571,0.9113924050632911,0.8834355828220858,0.945945945945946,0.11067922432439552,12.724221524949888,96.0,0.01269151094729063,2,0.12393690123076183,0.09038406146826919,0.9113924050632911
8.0,0.30612244897959184,0.759493670886076,0.43636363636363634,0.4351767905711696,0.03207404719855716,18.582518386118824,82.0,0.02309456539724261,2,0.8292793548845253,0.09038406146826919,0.759493670886076
7.0,0.8961038961038961,0.8734177215189873,0.8846153846153846,0.9618320610687023,0.3674098716136677,26.82272649835054,92.0,0.003305344625716171,2,0.12260232209233239,0.09038406146826919,0.8734177215189873
9.0,0.8648648648648649,0.810126582278481,0.8366013071895425,0.9104046242774567,0.24811450697329307,21.438807113916866,98.0,0.008179877222382266,2,0.17840765747281825,0.09038406146826919,0.810126582278481
8.0,0.8441558441558441,0.8227848101265823,0.8333333333333334,0.944527736131934,0.15009903875164465,16.890689836215632,88.0,0.0047693959929644165,2,0.1823215567939546,0.09038406146826919,0.8227848101265823
10.0,0.88,0.8354430379746836,0.8571428571428572,0.9722222222222222,0.080151039805535,10.520349237847036,100.0,0.017597837469715782,2,0.15415067982725822,0.09038406146826919,0.8354430379746836
8.0,0.788235294117647,0.8481012658227848,0.8170731707317074,0.9210526315789475,0.09707218185004618,13.484407871682189,84.0,0.010289392370001354,2,0.20202662787328698,0.09038406146826919,0.8481012658227848
7.0,0.9154929577464789,0.8227848101265823,0.8666666666666667,0.9797822706065318,0.3116427533773241,15.316460630535595,94.0,0.011793042116182534,2,0.1431008436406733,0.09038406146826919,0.8227848101265823
9.0,0.9027777777777778,0.8227848101265823,0.8609271523178809,0.9559939301972685,0.200499083869416,8.790049627118977,96.0,0.013888861201639804,2,0.14974538635934184,0.09038406146826919,0.8227848101265823
11.0,0.8378378378378378,0.7848101265822784,0.8104575163398693,0.9752321981424148,0.17570042029389069,20.07995388055728,80.0,0.006981182253229813,2,0.21015635578739858,0.09038406146826919,0.7848101265822784
8.0,0.7727272727272727,0.8607594936708861,0.8143712574850299,0.9264705882352942,0.06284935973565547,17.436473939757285,72.0,0.02141643505415593,2,0.2053389266807031,0.09038406146826919,0.8607594936708861
10.0,0.7926829268292683,0.8227848101265823,0.8074534161490684,0.944527736131934,0.05076198977406411,13.970021986907014,82.0,0.024658860425644476,2,0.2138699145288805,0.09038406146826919,0.8227848101265823
7.0,0.7901234567901234,0.810126582278481,0.8,0.9292035398230089,0.04280943871907158,11.54868418482732,90.0,0.01007069288219098,2,0.2231435513142097,0.09038406146826919,0.810126582278481
9.0,0.9,0.7974683544303798,0.8456375838926175,0.9767441860465117,0.28111351238709575,18.654560577812205,78.0,0.02733792177823445,2,0.16766439899398114,0.09038406146826919,0.7974683544303798
8.0,0.8589743589743589,0.8481012658227848,0.8535031847133757,0.9197080291970803,0.12220405149206914,23.239960185136567,88.0,0.005819722563996367,0,0.15840600539739677,0.09038406146826919,0.8481012658227848
7.0,0.2982456140350877,0.8607594936708861,0.44299674267100975,0.44838709677419347,0.029611490991813188,29.091501810025484,74.0,0.01843003843570947,2,0.8141928618511453,0.09038406146826919,0.8607594936708861
10.0,0.7444444444444445,0.8481012658227848,0.7928994082840237,0.9264705882352942,0.037533672854233355,30.306433232247844,92.0,0.015552260039553779,2,0.23205891497216205,0.09038406146826919,0.8481012658227848
9.0,0.8648648648648649,0.810126582278481,0.8366013071895425,0.9633027522935781,0.09853526236876617,21.987935523072615,96.0,0.0083965672274709,0,0.17840765747281825,0.09038406146826919,0.810126582278481
8.0,0.863013698630137,0.7974683544303798,0.8289473684210525,0.9707241910631741,0.23658057857707512,9.668896213912577,100.0,0.031320193719187615,2,0.1875986138947985,0.09038406146826919,0.7974683544303798
10.0,0.8266666666666667,0.7848101265822784,0.8051948051948051,0.9502262443438914,0.14087925816827973,16.4008308541585,76.0,0.007479855103554176,0,0.21667103680859237,0.09038406146826919,0.7848101265822784
11.0,0.7976190476190477,0.8481012658227848,0.8220858895705523,0.9197080291970803,0.06033474564351454,25.404257967117942,98.0,0.013117088009739316,2,0.1959104008558508,0.09038406146826919,0.8481012658227848
7.0,0.7362637362637363,0.8481012658227848,0.788235294117647,0.8873239436619719,0.07280757588661843,24.025338644292276,84.0,0.004256092266969143,0,0.23795863709935042,0.09038406146826919,0.8481012658227848
9.0,0.34,0.8607594936708861,0.48745519713261654,0.5022421524663676,0.08243687863727477,27.463500680804692,86.0,0.004978932145740672,2,0.7185568960853135,0.09038406146826919,0.8607594936708861
8.0,0.8441558441558441,0.8227848101265823,0.8333333333333334,0.944527736131934,0.3625119061411139,12.747408697277612,94.0,0.002854141374337511,0,0.1823215567939546,0.09038406146826919,0.8227848101265823
7.0,0.8513513513513513,0.7974683544303798,0.8235294117647058,0.9143686502177069,0.16016088795364822,19.384306979992793,92.0,0.010928236499892906,2,0.1941560144409575,0.09038406146826919,0.7974683544303798
11.0,0.85,0.8607594936708861,0.8553459119496856,0.9574468085106383,0.11070213068008601,17.733230862271018,70.0,0.020462148071613652,2,0.15624931648417947,0.09038406146826919,0.8607594936708861
9.0,0.8625,0.8734177215189873,0.8679245283018868,0.9752321981424148,0.18318546095808386,20.816922893690016,74.0,0.04140272269781158,0,0.1416505170630268,0.09038406146826919,0.8734177215189873
8.0,0.8641975308641975,0.8860759493670886,0.8749999999999999,0.9278350515463918,0.046323767455319825,14.464970991345362,88.0,0.05989213342989078,2,0.13353139262452274,0.09038406146826919,0.8860759493670886
9.0,0.8271604938271605,0.8481012658227848,0.8374999999999999,0.9782608695652174,0.2183030306123649,6.423175039429365,68.0,0.02369719799404037,0,0.17733401528291565,0.09038406146826919,0.8481012658227848
8.0,0.825,0.8354430379746836,0.8301886792452831,0.9633027522935781,0.13260642326684882,10.720805195393469,80.0,0.006510769899803705,2,0.1861022796338606,0.09038406146826919,0.8354430379746836
10.0,0.8472222222222222,0.7721518987341772,0.8079470198675496,0.9502262443438914,0.26714378163970154,22.224355098090776,100.0,0.0034954063228355005,0,0.2132587920816679,0.09038406146826919,0.7721518987341772
7.0,0.3155339805825243,0.8227848101265823,0.456140350877193,0.5314553990610329,0.0235727936867781,15.459577021027872,86.0,0.009132808888297478,2,0.784954729813068,0.09038406146826919,0.8227848101265823
6.0,0.8181818181818182,0.7974683544303798,0.8076923076923078,0.9197080291970803,0.08891806322822361,17.082645163747227,90.0,0.01454640941299073,2,0.2135741002980589,0.09038406146826919,0.7974683544303798
10.0,0.32786885245901637,0.759493670886076,0.45801526717557256,0.46348588120740014,0.01769708203443769,26.173019502330572,98.0,0.005765332041588631,0,0.7808527609790508,0.09038406146826919,0.759493670886076
7.0,0.7951807228915663,0.8354430379746836,0.8148148148148148,0.9722222222222222,0.32043771736496723,8.130269293076312,78.0,0.017306955839610533,2,0.20479441264601328,0.09038406146826919,0.8354430379746836
9.0,0.7619047619047619,0.810126582278481,0.7852760736196319,0.9319526627218936,0.05817696552123086,24.631751731640254,96.0,0.01214543990623986,0,0.24171993688714513,0.09038406146826919,0.810126582278481
8.0,0.927536231884058,0.810126582278481,0.8648648648648648,0.9633027522935781,0.11199822628243018,12.029136228527895,90.0,0.0025679361662311125,2,0.14518200984449797,0.09038406146826919,0.810126582278481
11.0,0.8441558441558441,0.8227848101265823,0.8333333333333334,0.973724884080371,0.15860672023178538,9.171009898006908,94.0,0.049449563251926294,2,0.1823215567939546,0.09038406146826919,0.8227848101265823
9.0,0.6804123711340206,0.8354430379746836,0.75,0.8490566037735848,0.008246398707303922,20.015271632228384,84.0,0.03622930760547073,0,0.2876820724517809,0.09038406146826919,0.8354430379746836
6.0,0.8076923076923077,0.7974683544303798,0.802547770700637,0.9574468085106383,0.19399653142581516,18.485759254830587,92.0,0.029760989636780602,2,0.21996389839683,0.09038406146826919,0.7974683544303798
10.0,0.7752808988764045,0.8734177215189873,0.8214285714285714,0.881118881118881,0.03353819825809414,23.393710993926483,82.0,0.007796661939381817,0,0.19671029424605427,0.09038406146826919,0.8734177215189873
8.0,0.8395061728395061,0.8607594936708861,0.8500000000000001,0.967741935483871,0.3632427610088902,31.092690702122226,88.0,0.026092674977688,2,0.1625189294977748,0.09038406146826919,0.8607594936708861
7.0,0.375,0.8354430379746836,0.5176470588235295,0.5649948822927329,0.06914830725340289,13.6381778180987,76.0,0.00395461436256224,2,0.6584616225720552,0.09038406146826919,0.8354430379746836
8.0,0.8125,0.8227848101265823,0.8176100628930818,0.9170305676855895,0.040912221312421185,29.407104340858528,98.0,0.015947332828194796,0,0.20136975176464905,0.09038406146826919,0.8227848101265823
9.0,0.7777777777777778,0.8860759493670886,0.8284023668639053,0.9319526627218936,0.0525951569612651,21.409388876850702,92.0,0.02258204908013327,2,0.18825629231376917,0.09038406146826919,0.8860759493670886
7.0,0.24206349206349206,0.7721518987341772,0.36858006042296076,0.39969372128637054,0.02685997209272743,15.512682121574455,72.0,0.011249404058497076,0,0.9980973306438062,0.09038406146826919,0.7721518987341772
6.0,0.75,0.8354430379746836,0.7904191616766467,0.8400000000000001,0.07826291939708255,34.471307556656086,86.0,0.010236256687546822,2,0.23519188983038425,0.09038406146826919,0.8354430379746836
10.0,0.9014084507042254,0.810126582278481,0.8533333333333334,0.9828393135725428,0.2503246785101261,16.32195136073508,100.0,0.05440844130890217,2,0.15860503017663852,0.09038406146826919,0.810126582278481
9.0,0.8333333333333334,0.8227848101265823,0.8280254777070064,0.9707241910631741,0.09366068220327425,10.663720227434982,78.0,0.01879072287409568,0,0.18871135489272559,0.09038406146826919,0.8227848101265823
8.0,0.8961038961038961,0.8734177215189873,0.8846153846153846,0.9921259842519685,0.13369130334521487,4.089483128829279,64.0,0.032731571724574075,2,0.12260232209233239,0.09038406146826919,0.8734177215189873
11.0,0.7340425531914894,0.8734177215189873,0.7976878612716763,0.8725761772853186,0.004684688909390937,28.387015417614197,94.0,0.0793859852570491,0,0.2260379093405742,0.09038406146826919,0.8734177215189873
12.0,0.5196850393700787,0.8354430379746836,0.6407766990291262,0.6445497630331753,0.010229639345421081,12.298748709813152,82.0,0.004519911797344608,2,0.44507424620321034,0.09038406146826919,0.8354430379746836
9.0,0.4722222222222222,0.8607594936708861,0.6098654708520179,0.6310904872389792,0.021550666541709205,26.658500639184552,68.0,0.005276066883616929,2,0.49451688572406677,0.09038406146826919,0.8607594936708861
8.0,0.927536231884058,0.810126582278481,0.8648648648648648,0.989010989010989,0.30084511361875876,7.209319753127069,96.0,0.006994868468600619,0,0.14518200984449797,0.09038406146826919,0.810126582278481
6.0,0.13763440860215054,0.810126582278481,0.23529411764705885,0.25826630920464694,0.0013790840730210604,5.777741125827902,80.0,0.04000156633616323,2,1.4469189829363254,0.09038406146826919,0.810126582278481
11.0,0.8390804597701149,0.9240506329113924,0.8795180722891567,0.9633027522935781,0.19818841158593686,17.83070362582297,90.0,0.013921528092825354,0,0.12838116664820673,0.09038406146826919,0.9240506329113924
7.0,0.27099236641221375,0.8987341772151899,0.41642228739002934,0.412769116555308,0.013723460397903973,24.82174197518826,96.0,0.020523770966702475,2,0.876055419682256,0.09038406146826919,0.8987341772151899
10.0,0.9117647058823529,0.7848101265822784,0.8435374149659863,0.958904109589041,0.16592171159717967,14.444400992182906,84.0,0.009215033236414063,2,0.1701510211736995,0.09038406146826919,0.7848101265822784
8.0,0.9076923076923077,0.7468354430379747,0.8194444444444445,0.9237536656891495,0.10483410920146569,22.550788592984993,88.0,0.026852518303274477,0,0.19912867511033575,0.09038406146826919,0.7468354430379747
9.0,0.9864864864864865,0.9240506329113924,0.954248366013072,0.9782608695652174,0.22202976276765923,2.3036420870406307,66.0,0.016748455397739725,1,0.04683129968409897,0.04683129968409897,0.9240506329113924
10.0,0.9154929577464789,0.8227848101265823,0.8666666666666667,1.0,0.21600688617964275,2.6146586543669343,66.0,0.06399917645155337,1,0.1431008436406733,0.04683129968409897,0.8227848101265823
9.0,0.9696969696969697,0.810126582278481,0.8827586206896552,0.9952606635071091,0.27877791077266545,0.5529337876753024,60.0,0.03529608659694387,1,0.12470347850095725,0.04683129968409897,0.810126582278481
10.0,0.9,0.7974683544303798,0.8456375838926175,0.9722222222222222,0.06596185749501218,2.527124537462375,62.0,0.01260357981175452,2,0.16766439899398114,0.04683129968409897,0.7974683544303798
11.0,0.1598173515981735,0.8860759493670886,0.27079303675048355,0.25567928730512246,0.00044058002701052656,4.7245344452820675,56.0,0.04695075704442248,1,1.3064004518991248,0.04683129968409897,0.8860759493670886
10.0,0.8701298701298701,0.8481012658227848,0.8589743589743589,0.958904109589041,0.1209885046390092,7.64128500394744,64.0,0.016848234417279312,1,0.15201620729862575,0.04683129968409897,0.8481012658227848
9.0,0.8902439024390244,0.9240506329113924,0.9068322981366461,0.8923512747875354,0.048550415872489476,9.657541259106544,70.0,0.008461634608218787,0,0.09779774327612638,0.04683129968409897,0.9240506329113924
10.0,0.7931034482758621,0.8734177215189873,0.8313253012048193,0.9431137724550898,0.03007428419124176,1.4523808848638495,70.0,0.0062498198427471275,2,0.18473410319933853,0.04683129968409897,0.8734177215189873
12.0,0.8481012658227848,0.8481012658227848,0.8481012658227848,0.9752321981424148,0.03506597312165514,3.6676180540011405,54.0,0.015331467029537056,0,0.16475523307605547,0.04683129968409897,0.8481012658227848
9.0,0.810126582278481,0.810126582278481,0.810126582278481,0.930576070901034,0.046515343768498786,5.475877313482829,58.0,0.01167086467063487,2,0.21056476910734964,0.04683129968409897,0.810126582278481
11.0,0.437125748502994,0.9240506329113924,0.5934959349593496,0.5687693898655637,0.017853115555400232,8.786609822375155,60.0,0.007741642504733937,2,0.5217249142240263,0.04683129968409897,0.9240506329113924
10.0,0.7951807228915663,0.8354430379746836,0.8148148148148148,0.8786610878661087,0.026082271508910813,10.176955434737309,68.0,0.00404054631664754,0,0.20479441264601328,0.04683129968409897,0.8354430379746836
10.0,0.8375,0.8481012658227848,0.8427672955974843,0.8974358974358974,0.04103604079905936,0.24527201996647463,72.0,0.01021078210032391,2,0.17106440226932013,0.04683129968409897,0.8481012658227848
9.0,0.8289473684210527,0.7974683544303798,0.8129032258064517,0.9176470588235295,0.012547070471456156,0.0073800425428487415,74.0,0.021479582768767276,0,0.20714320996776853,0.04683129968409897,0.7974683544303798
11.0,0.9420289855072463,0.8227848101265823,0.8783783783783783,0.9618320610687023,0.05367702446604425,1.93611221348668,62.0,0.013466890860977016,2,0.12967782330853275,0.04683129968409897,0.8227848101265823
9.0,0.8589743589743589,0.8481012658227848,0.8535031847133757,0.930576070901034,0.07963624963318387,6.442289112448391,70.0,0.018596421551655747,1,0.15840600539739677,0.04683129968409897,0.8481012658227848
10.0,0.8192771084337349,0.8607594936708861,0.8395061728395061,0.9278350515463918,0.06368263051377421,7.908097886026178,66.0,0.02465568337291917,2,0.1749414494963321,0.04683129968409897,0.8607594936708861
9.0,0.7555555555555555,0.8607594936708861,0.8047337278106509,0.8677685950413223,0.01572669564970483,11.151374503291567,50.0,0.014737976433387538,0,0.21724382918702145,0.04683129968409897,0.8607594936708861
10.0,0.4927536231884058,0.8607594936708861,0.6267281105990784,0.5962180200222469,0.03536869059825488,4.666364391429093,46.0,0.003051490988981503,1,0.4672424678044074,0.04683129968409897,0.8607594936708861
12.0,0.6181818181818182,0.8607594936708861,0.7195767195767194,0.7303664921465968,0.00673722586576999,9.319342601463841,56.0,0.006864837654237888,2,0.32909212932359055,0.04683129968409897,0.8607594936708861
11.0,0.8472222222222222,0.7721518987341772,0.8079470198675496,0.9692307692307692,0.08859031576788484,3.304589602540723,64.0,0.0054962526303964235,0,0.2132587920816679,0.04683129968409897,0.7721518987341772
9.0,0.32407407407407407,0.8860759493670886,0.4745762711864407,0.4780739466895959,0.023451038321915533,13.27296838026544,76.0,0.008426224519214202,2,0.7453329337305155,0.04683129968409897,0.8860759493670886
11.0,0.43870967741935485,0.8607594936708861,0.5811965811965812,0.5637727759914255,0.14516639421638683,6.560607375010303,52.0,0.009717311063666374,1,0.5426662296216493,0.04683129968409897,0.8607594936708861
9.0,0.8170731707317073,0.8481012658227848,0.8322981366459627,0.9278350515463918,0.04574236372232687,11.451028072797076,74.0,0.0289105759314363,2,0.18356456503355162,0.04683129968409897,0.8481012658227848
10.0,0.9041095890410958,0.8354430379746836,0.8684210526315789,0.9707241910631741,0.05835796253373885,12.613238479521588,78.0,0.016687191430557195,0,0.14107859825990562,0.04683129968409897,0.8354430379746836
12.0,0.544,0.8607594936708861,0.6666666666666666,0.6850690087829361,0.020444188842820607,9.575739245094361,60.0,0.0110996585701048,1,0.40546510810816444,0.04683129968409897,0.8607594936708861
9.0,0.6804123711340206,0.8354430379746836,0.75,0.8311345646437995,0.008778460518666716,7.402252367729341,70.0,0.022272289321947636,2,0.2876820724517809,0.04683129968409897,0.8354430379746836
10.0,0.7816091954022989,0.8607594936708861,0.8192771084337349,0.9361069836552749,0.030209325583803626,8.634330736304364,72.0,0.012634352639548816,0,0.19933290262049125,0.04683129968409897,0.8607594936708861
8.0,0.7647058823529411,0.8227848101265823,0.7926829268292683,0.9431137724550898,0.1044245285472334,5.412927242367907,66.0,0.006029058383284356,2,0.23233197736861597,0.04683129968409897,0.8227848101265823
9.0,0.6504854368932039,0.8481012658227848,0.7362637362637362,0.7285318559556787,0.07509810357832931,4.264131972840957,68.0,0.003493343322910445,1,0.3061668871258841,0.04683129968409897,0.8481012658227848
11.0,0.7415730337078652,0.8354430379746836,0.7857142857142858,0.9431137724550898,0.05197569349982799,2.4449852990182883,48.0,0.004990302144120487,2,0.24116205681688796,0.04683129968409897,0.8354430379746836
9.0,0.7777777777777778,0.7974683544303798,0.7875,0.9,0.03873492535926779,13.551596745378477,80.0,0.03082179671877259,0,0.23889190828234896,0.04683129968409897,0.7974683544303798
8.0,0.432258064516129,0.8481012658227848,0.5726495726495726,0.5798575788402849,0.011053482993263301,14.391618890817853,62.0,0.01948744058837847,1,0.5574813154067901,0.04683129968409897,0.8481012658227848
10.0,0.8148148148148148,0.8354430379746836,0.825,0.9402985074626865,0.12563265576478325,10.336196486459194,66.0,0.007270523266630849,2,0.19237189264745613,0.04683129968409897,0.8354430379746836
9.0,0.8611111111111112,0.7848101265822784,0.8211920529801324,0.9473684210526316,0.09232115580261056,11.6689533867353,44.0,0.009207442936346665,0,0.1969982712098875,0.04683129968409897,0.7848101265822784
12.0,0.8181818181818182,0.7974683544303798,0.8076923076923078,0.9319526627218936,0.15452659941973235,15.240679100725467,76.0,0.01468244038929465,2,0.2135741002980589,0.04683129968409897,0.7974683544303798
11.0,0.7752808988764045,0.8734177215189873,0.8214285714285714,0.9375,0.36693837297478377,16.838659823799734,58.0,0.004554763332639384,1,0.19671029424605427,0.04683129968409897,0.8734177215189873
10.0,0.9027777777777778,0.8227848101265823,0.8609271523178809,0.9707241910631741,0.23250067707309188,19.161288527113857,64.0,0.023641300086723424,2,0.14974538635934184,0.04683129968409897,0.8227848101265823
8.0,0.8024691358024691,0.8227848101265823,0.8125000000000001,0.8536585365853657,0.018127873309784395,1.7628623039212261,54.0,0.0025642115234541145,0,0.20763936477824438,0.04683129968409897,0.8227848101265823
9.0,0.8205128205128205,0.810126582278481,0.8152866242038216,0.9516616314199395,0.07207425822901747,6.0521348145677925,82.0,0.026937054153232297,1,0.20421554142869097,0.04683129968409897,0.810126582278481
8.0,0.8433734939759037,0.8860759493670886,0.8641975308641975,0.9025787965616046,0.17968991073108873,20.928047271037148,86.0,0.00825811385818169,0,0.14595391262307983,0.04683129968409897,0.8860759493670886
8.0,0.825,0.8354430379746836,0.8301886792452831,0.9170305676855895,0.11951138377047274,20.0116956949563,74.0,0.01085235654375719,0,0.1861022796338606,0.04683129968409897,0.8354430379746836
8.0,0.8421052631578947,0.810126582278481,0.8258064516129032,0.9417040358744395,0.14165890227509703,13.107768513701693,80.0,0.017553383425491797,1,0.19139485299962947,0.04683129968409897,0.810126582278481
7.0,0.8313253012048193,0.8734177215189873,0.8518518518518519,0.9531013615733737,0.332346811230473,16.48944017831805,82.0,0.008655671539075397,0,0.16034265007517937,0.04683129968409897,0.8734177215189873
8.0,0.9342105263157895,0.8987341772151899,0.9161290322580645,0.989010989010989,0.2091200519130261,15.815933895874297,76.0,0.040139499599533786,1,0.08759805931798588,0.04683129968409897,0.8987341772151899
9.0,0.9285714285714286,0.8227848101265823,0.87248322147651,0.9767441860465117,0.23231622774088767,17.929549333279976,72.0,0.04087959666558017,1,0.13641185548987678,0.04683129968409897,0.8227848101265823
7.0,0.9452054794520548,0.8734177215189873,0.9078947368421053,0.9905660377358491,0.20399153118084326,14.682397606376389,78.0,0.03652500093821579,1,0.09662683568907164,0.04683129968409897,0.8734177215189873
6.0,0.9178082191780822,0.8481012658227848,0.881578947368421,0.9905660377358491,0.26695200110237133,19.282758362998223,74.0,0.055388727351508564,1,0.12604072089536505,0.04683129968409897,0.8481012658227848
7.0,0.8904109589041096,0.8227848101265823,0.855263157894737,0.9782608695652174,0.21473412231252847,15.17707210837742,76.0,0.0354780222336547,1,0.15634607039069384,0.04683129968409897,0.8227848101265823
7.0,0.9142857142857143,0.810126582278481,0.8590604026845637,0.9828393135725428,0.30093539724540297,18.347363957898832,84.0,0.04531649899052602,1,0.151916042025842,0.04683129968409897,0.810126582278481
7.0,0.9178082191780822,0.8481012658227848,0.881578947368421,0.9692307692307692,0.36347012747146795,22.59390927689639,78.0,0.04937357521448211,1,0.12604072089536505,0.04683129968409897,0.8481012658227848
7.0,0.9855072463768116,0.8607594936708861,0.918918918918919,0.9828393135725428,0.199814957043374,14.210851928454275,80.0,0.07078433901230616,1,0.084557388028063,0.04683129968409897,0.8607594936708861
6.0,0.9,0.7974683544303798,0.8456375838926175,0.973724884080371,0.2528976000432988,12.222083675052554,86.0,0.09778680996818541,1,0.16766439899398114,0.04683129968409897,0.7974683544303798
8.0,0.8873239436619719,0.7974683544303798,0.8400000000000001,0.9828393135725428,0.16641523484577303,17.090359745180574,80.0,0.06325364717083107,1,0.17435338714477766,0.04683129968409897,0.7974683544303798
7.0,0.9305555555555556,0.8481012658227848,0.8874172185430463,0.9921259842519685,0.31600731123886333,32.46268485317316,72.0,0.10549628038571973,1,0.11944003686401299,0.04683129968409897,0.8481012658227848
7.0,0.9041095890410958,0.8354430379746836,0.8684210526315789,0.958904109589041,0.10427592166321221,23.62374512823955,84.0,0.0741237681891191,1,0.14107859825990562,0.04683129968409897,0.8354430379746836
6.0,0.8666666666666667,0.8227848101265823,0.8441558441558442,0.967741935483871,0.14329775814617085,15.923367039738785,88.0,0.03244965113146358,1,0.16941815195804666,0.04683129968409897,0.8227848101265823
8.0,0.9508196721311475,0.7341772151898734,0.8285714285714285,0.9828393135725428,0.28917042951602423,36.101982895970515,76.0,0.06898121101619901,1,0.18805223150293973,0.04683129968409897,0.7341772151898734
7.0,0.9459459459459459,0.8860759493670886,0.9150326797385621,0.9707241910631741,0.19173633599927445,11.012226191778385,78.0,0.060034131873737316,1,0.0887954987831312,0.04683129968409897,0.8860759493670886
6.0,0.9545454545454546,0.7974683544303798,0.8689655172413794,0.9936908517350158,0.2531788058186076,10.747099706924685,68.0,0.094888084591649,1,0.14045183546909631,0.04683129968409897,0.7974683544303798
6.0,0.8888888888888888,0.810126582278481,0.847682119205298,0.9936908517350158,0.3643754266459642,7.974465701702176,62.0,0.058967807433447095,1,0.16524957289530717,0.04683129968409897,0.810126582278481
5.0,0.8734177215189873,0.8734177215189873,0.8734177215189873,0.9813084112149533,0.17897187655129682,20.33752258818886,66.0,0.12810260561071427,1,0.13534134786976212,0.04683129968409897,0.8734177215189873
7.0,0.9285714285714286,0.8227848101265823,0.87248322147651,0.9545454545454545,0.19870290232569143,12.393324701250213,70.0,0.076345796971409,1,0.13641185548987678,0.04683129968409897,0.8227848101265823
6.0,0.9090909090909091,0.8860759493670886,0.8974358974358974,0.9859154929577464,0.32447874161303086,13.7287482514099,74.0,0.085625372441949,1,0.10821358464023284,0.04683129968409897,0.8860759493670886
5.0,0.9295774647887324,0.8354430379746836,0.88,0.9828393135725428,0.12713301666059088,8.326423467971022,80.0,0.16985000905303885,1,0.12783337150988489,0.04683129968409897,0.8354430379746836
7.0,0.9459459459459459,0.8860759493670886,0.9150326797385621,0.9843749999999999,0.22820027309122587,7.036268760573049,68.0,0.11914366048141416,1,0.0887954987831312,0.04683129968409897,0.8860759493670886
